trip_id,subscriber_type,bikeid,start_time,start_station_id,start_station_name,end_station_id,end_station_name,duration_minutes,dummy_date
21311966,Single Trip (Pay-as-you-ride),1277,2019-11-28 15:54:43 UTC,3684,Cesar Chavez/Congress,2547,21st/Guadalupe,18,2022-04-23
21311963,Annual Membership,670,2019-11-28 14:53:49 UTC,3684,Cesar Chavez/Congress,2547,21st/Guadalupe,19,2022-04-23
21311971,Annual Membership,646,2019-11-28 14:55:52 UTC,3684,Cesar Chavez/Congress,2547,21st/Guadalupe,17,2022-04-23
21311433,Local365,2351,2019-11-28 12:39:05 UTC,2539,3rd/Trinity @ The Convention Center,2547,21st/Guadalupe,19,2022-04-23
21312189,HT Ram Membership,078G,2019-11-28 18:31:48 UTC,3798,21st/Speedway @ PCL,2548,Guadalupe/West Mall @ University Co-op,9,2022-04-23
21312202,HT Ram Membership,078G,2019-11-28 18:47:59 UTC,2548,Guadalupe/West Mall @ University Co-op,2548,Guadalupe/West Mall @ University Co-op,53,2022-04-23
21312267,24 Hour Walk Up Pass,452,2019-11-28 19:48:56 UTC,2570,South Congress/Academy,2549,South 1st/Riverside @ Long Center,38,2022-04-23
21311041,Single Trip (Pay-as-you-ride),815,2019-11-28 09:47:17 UTC,2575,Riverside/South Lamar,2549,South 1st/Riverside @ Long Center,17,2022-04-23
21311689,Local365,2351,2019-11-28 14:01:27 UTC,3793,28th/Rio Grande,2549,South 1st/Riverside @ Long Center,42,2022-04-23
21311667,Pay-as-you-ride,75,2019-11-28 13:56:28 UTC,2539,3rd/Trinity @ The Convention Center,2549,South 1st/Riverside @ Long Center,27,2022-04-23
21311277,Local365,2351,2019-11-28 11:30:03 UTC,3799,23rd/San Jacinto @ DKR Stadium,2552,3rd/West,21,2022-04-23
