trip_id,subscriber_type,bikeid,start_time,start_station_id,start_station_name,end_station_id,end_station_name,duration_minutes,dummy_date
21299763,Single Trip (Pay-as-you-ride),430,2019-11-25 10:53:37 UTC,2575,Riverside/South Lamar,2575,Riverside/South Lamar,28,2024-01-01
21303633,Pay-as-you-ride,229G,2019-11-25 21:10:40 UTC,2575,Riverside/South Lamar,2575,Riverside/South Lamar,32,2024-01-01
21299319,Single Trip (Pay-as-you-ride),14,2019-11-25 09:35:12 UTC,2575,Riverside/South Lamar,2575,Riverside/South Lamar,29,2024-01-01
21302811,Single Trip (Pay-as-you-ride),14,2019-11-25 17:35:33 UTC,2575,Riverside/South Lamar,2575,Riverside/South Lamar,23,2024-01-01
21301550,Single Trip (Pay-as-you-ride),255G,2019-11-25 14:42:57 UTC,2495,4th/Congress,2575,Riverside/South Lamar,13,2024-01-01
21301540,Single Trip (Pay-as-you-ride),229G,2019-11-25 14:41:40 UTC,2495,4th/Congress,2575,Riverside/South Lamar,14,2024-01-01
21300991,Local365,1958,2019-11-25 13:38:29 UTC,2549,South 1st/Riverside @ Long Center,2575,Riverside/South Lamar,5,2024-01-01
21302145,Single Trip (Pay-as-you-ride),14148,2019-11-25 16:05:56 UTC,3684,Cesar Chavez/Congress,2707,Rainey/Cummings,10,2024-01-01
21301227,Local365+Guest Pass,869,2019-11-25 14:06:03 UTC,2552,3rd/West,2707,Rainey/Cummings,11,2024-01-01
21300825,Local365,1834,2019-11-25 13:16:08 UTC,2567,Barton Springs/Bouldin @ Palmer Auditorium,2711,Barton Springs/Kinney,3,2024-01-01
21301856,Local365,2828,2019-11-25 15:27:57 UTC,2572,Barton Springs Pool,2711,Barton Springs/Kinney,7,2024-01-01
21299269,Explorer,244G,2019-11-25 09:25:41 UTC,2494,2nd/Congress,2711,Barton Springs/Kinney,19,2024-01-01
21299277,Explorer,270G,2019-11-25 09:27:43 UTC,2494,2nd/Congress,2711,Barton Springs/Kinney,17,2024-01-01
21301021,Explorer,548,2019-11-25 13:41:26 UTC,4061,Lakeshore/Austin Hostel,3292,East 4th/Chicon,249,2024-01-01
21300997,Explorer,80,2019-11-25 13:39:21 UTC,4061,Lakeshore/Austin Hostel,3292,East 4th/Chicon,33,2024-01-01
21299593,Single Trip (Pay-as-you-ride),152,2019-11-25 10:22:30 UTC,3377,Veterans/Atlanta @ MoPac Ped Bridge,3377,Veterans/Atlanta @ MoPac Ped Bridge,110,2024-01-01
21299595,Single Trip (Pay-as-you-ride),412,2019-11-25 10:23:36 UTC,3377,Veterans/Atlanta @ MoPac Ped Bridge,3377,Veterans/Atlanta @ MoPac Ped Bridge,110,2024-01-01
21299615,Single Trip (Pay-as-you-ride),387,2019-11-25 10:28:24 UTC,3377,Veterans/Atlanta @ MoPac Ped Bridge,3377,Veterans/Atlanta @ MoPac Ped Bridge,104,2024-01-01
21299597,Single Trip (Pay-as-you-ride),922,2019-11-25 10:24:20 UTC,3377,Veterans/Atlanta @ MoPac Ped Bridge,3377,Veterans/Atlanta @ MoPac Ped Bridge,3,2024-01-01
21300804,Pay-as-you-ride,240,2019-11-25 13:13:37 UTC,4058,Hollow Creek/Barton Hills,3513,South Congress/Barton Springs @ The Austin American-Statesman,37,2024-01-01
21300810,Pay-as-you-ride,554,2019-11-25 13:14:01 UTC,4058,Hollow Creek/Barton Hills,3513,South Congress/Barton Springs @ The Austin American-Statesman,35,2024-01-01
21302235,Single Trip (Pay-as-you-ride),014G,2019-11-25 16:16:13 UTC,2707,Rainey/Cummings,3513,South Congress/Barton Springs @ The Austin American-Statesman,54,2024-01-01
21302301,Local365,865,2019-11-25 16:25:07 UTC,2707,Rainey/Cummings,3513,South Congress/Barton Springs @ The Austin American-Statesman,8,2024-01-01
21302106,Single Trip (Pay-as-you-ride),375G,2019-11-25 16:00:35 UTC,2494,2nd/Congress,3513,South Congress/Barton Springs @ The Austin American-Statesman,70,2024-01-01
21303356,Single Trip (Pay-as-you-ride),1850,2019-11-25 19:38:45 UTC,3294,6th/Lavaca,3619,6th/Congress,396,2024-01-01
21303534,Local365,64,2019-11-25 20:36:11 UTC,2567,Barton Springs/Bouldin @ Palmer Auditorium,3619,6th/Congress,8,2024-01-01
21298738,Local365,134,2019-11-25 07:56:04 UTC,2707,Rainey/Cummings,3619,6th/Congress,9,2024-01-01
21301686,Pay-as-you-ride,849,2019-11-25 15:06:36 UTC,2496,8th/Congress,3619,6th/Congress,22,2024-01-01
21300165,Local365,14264,2019-11-25 11:54:18 UTC,2501,5th/Bowie,3619,6th/Congress,6,2024-01-01
21298652,Local365,2048,2019-11-25 07:33:05 UTC,2501,5th/Bowie,3619,6th/Congress,8,2024-01-01
21301031,Local365,004G,2019-11-25 13:42:13 UTC,4047,8th/Lavaca,3621,3rd/Nueces,33,2024-01-01
21300382,Local365,863,2019-11-25 12:21:01 UTC,2496,8th/Congress,3621,3rd/Nueces,5,2024-01-01
21300723,Single Trip (Pay-as-you-ride),696,2019-11-25 13:04:41 UTC,2569,East 11th/San Marcos,3684,Cesar Chavez/Congress,14,2024-01-01
21300739,Single Trip (Pay-as-you-ride),975,2019-11-25 13:05:32 UTC,2569,East 11th/San Marcos,3684,Cesar Chavez/Congress,13,2024-01-01
21302101,Local365,12802,2019-11-25 15:59:55 UTC,2570,South Congress/Academy,3684,Cesar Chavez/Congress,8,2024-01-01
21301228,24 Hour Walk Up Pass,610,2019-11-25 14:06:05 UTC,2575,Riverside/South Lamar,3684,Cesar Chavez/Congress,168,2024-01-01
21302109,Single Trip (Pay-as-you-ride),272G,2019-11-25 16:01:16 UTC,2494,2nd/Congress,3684,Cesar Chavez/Congress,4,2024-01-01
21302990,Local365,255G,2019-11-25 18:05:09 UTC,2575,Riverside/South Lamar,3686,Sterzing/Barton Springs,10,2024-01-01
21301035,Single Trip (Pay-as-you-ride),507,2019-11-25 13:42:47 UTC,3686,Sterzing/Barton Springs,3686,Sterzing/Barton Springs,35,2024-01-01
21301971,24 Hour Walk Up Pass,873,2019-11-25 15:41:15 UTC,3686,Sterzing/Barton Springs,3686,Sterzing/Barton Springs,85,2024-01-01
21301030,Single Trip (Pay-as-you-ride),969,2019-11-25 13:42:08 UTC,3686,Sterzing/Barton Springs,3686,Sterzing/Barton Springs,33,2024-01-01
21302009,24 Hour Walk Up Pass,2021,2019-11-25 15:46:01 UTC,3686,Sterzing/Barton Springs,3686,Sterzing/Barton Springs,81,2024-01-01
21301020,Single Trip (Pay-as-you-ride),1423,2019-11-25 13:41:24 UTC,3686,Sterzing/Barton Springs,3686,Sterzing/Barton Springs,35,2024-01-01
21301990,24 Hour Walk Up Pass,969,2019-11-25 15:43:48 UTC,3686,Sterzing/Barton Springs,3686,Sterzing/Barton Springs,84,2024-01-01
21300054,Pay-as-you-ride,969,2019-11-25 11:43:56 UTC,2504,South Congress/Elizabeth,3686,Sterzing/Barton Springs,27,2024-01-01
21300115,Pay-as-you-ride,1423,2019-11-25 11:51:11 UTC,2504,South Congress/Elizabeth,3686,Sterzing/Barton Springs,19,2024-01-01
21300577,Pay-as-you-ride,871,2019-11-25 12:48:04 UTC,2575,Riverside/South Lamar,3687,Boardwalk West,10,2024-01-01
21300578,Pay-as-you-ride,220,2019-11-25 12:48:26 UTC,2575,Riverside/South Lamar,3687,Boardwalk West,10,2024-01-01
21300414,Single Trip (Pay-as-you-ride),2122,2019-11-25 12:25:41 UTC,3687,Boardwalk West,3687,Boardwalk West,1,2024-01-01
21300426,Single Trip (Pay-as-you-ride),432,2019-11-25 12:27:06 UTC,3687,Boardwalk West,3687,Boardwalk West,27,2024-01-01
21300412,Single Trip (Pay-as-you-ride),759,2019-11-25 12:24:54 UTC,3687,Boardwalk West,3687,Boardwalk West,25,2024-01-01
21300435,Single Trip (Pay-as-you-ride),2122,2019-11-25 12:27:46 UTC,3687,Boardwalk West,3687,Boardwalk West,28,2024-01-01
21303165,Local365,2304,2019-11-25 18:48:51 UTC,3513,South Congress/Barton Springs @ The Austin American-Statesman,3687,Boardwalk West,5,2024-01-01
21298482,U.T. Student Membership,153,2019-11-25 02:26:53 UTC,3795,Dean Keeton/Whitis,3792,22nd/Pearl,4,2024-01-01
21301145,Local365,2887,2019-11-25 13:55:58 UTC,3795,Dean Keeton/Whitis,3792,22nd/Pearl,7,2024-01-01
21303890,U.T. Student Membership,057G,2019-11-25 23:16:34 UTC,3798,21st/Speedway @ PCL,3792,22nd/Pearl,5,2024-01-01
21302914,U.T. Student Membership,156,2019-11-25 17:51:08 UTC,3841,23rd/Rio Grande,3793,28th/Rio Grande,4,2024-01-01
21301593,Local365,621,2019-11-25 14:49:52 UTC,3793,28th/Rio Grande,3793,28th/Rio Grande,1,2024-01-01
21300882,Local365,621,2019-11-25 13:22:49 UTC,3793,28th/Rio Grande,3793,28th/Rio Grande,1,2024-01-01
21303942,U.T. Student Membership,164,2019-11-25 23:56:21 UTC,3793,28th/Rio Grande,3793,28th/Rio Grande,2,2024-01-01
21301640,Local365,277,2019-11-25 14:58:40 UTC,3794,Dean Keeton/Speedway ,3793,28th/Rio Grande,6,2024-01-01
21302778,Local365,164,2019-11-25 17:31:04 UTC,3798,21st/Speedway @ PCL,3793,28th/Rio Grande,9,2024-01-01
21302450,U.T. Student Membership,2351,2019-11-25 16:43:11 UTC,2548,Guadalupe/West Mall @ University Co-op,3793,28th/Rio Grande,4,2024-01-01
21300657,Local365,907,2019-11-25 12:58:50 UTC,3793,28th/Rio Grande,3794,Dean Keeton/Speedway ,6,2024-01-01
21303013,U.T. Student Membership,895,2019-11-25 18:11:41 UTC,3794,Dean Keeton/Speedway ,3794,Dean Keeton/Speedway ,10,2024-01-01
21302907,U.T. Student Membership,153,2019-11-25 17:50:42 UTC,3794,Dean Keeton/Speedway ,3794,Dean Keeton/Speedway ,6,2024-01-01
21302615,U.T. Student Membership,113G,2019-11-25 17:09:37 UTC,3794,Dean Keeton/Speedway ,3794,Dean Keeton/Speedway ,1,2024-01-01
21303050,U.T. Student Membership,110,2019-11-25 18:22:18 UTC,3794,Dean Keeton/Speedway ,3794,Dean Keeton/Speedway ,42,2024-01-01
21303785,U.T. Student Membership,110,2019-11-25 22:18:39 UTC,3794,Dean Keeton/Speedway ,3794,Dean Keeton/Speedway ,18,2024-01-01
21301120,U.T. Student Membership,113G,2019-11-25 13:53:45 UTC,3795,Dean Keeton/Whitis,3794,Dean Keeton/Speedway ,2,2024-01-01
21303485,U.T. Student Membership,110,2019-11-25 20:22:36 UTC,3797,21st/University,3794,Dean Keeton/Speedway ,3,2024-01-01
21302777,U.T. Student Membership,153,2019-11-25 17:30:45 UTC,3797,21st/University,3794,Dean Keeton/Speedway ,5,2024-01-01
21299982,Local365,105G,2019-11-25 11:28:30 UTC,3798,21st/Speedway @ PCL,3794,Dean Keeton/Speedway ,5,2024-01-01
21301613,Local365,057G,2019-11-25 14:53:39 UTC,3798,21st/Speedway @ PCL,3794,Dean Keeton/Speedway ,5,2024-01-01
21299609,Local365,2288,2019-11-25 10:26:14 UTC,3798,21st/Speedway @ PCL,3794,Dean Keeton/Speedway ,3,2024-01-01
21301604,Local365,2351,2019-11-25 14:51:40 UTC,3798,21st/Speedway @ PCL,3794,Dean Keeton/Speedway ,4,2024-01-01
21300762,U.T. Student Membership,153,2019-11-25 13:08:54 UTC,3798,21st/Speedway @ PCL,3794,Dean Keeton/Speedway ,3,2024-01-01
21300985,Local365,895,2019-11-25 13:37:40 UTC,3798,21st/Speedway @ PCL,3794,Dean Keeton/Speedway ,4,2024-01-01
21299187,Local30,277,2019-11-25 09:11:29 UTC,2540,17th/Guadalupe,3794,Dean Keeton/Speedway ,9,2024-01-01
